	time	title	summary	link	source
10	1488031810	['shocking', 'moment', 'baseball', 'bat', 'wielding', 'thugs', 'jump', 'out', 'of', 'car', 'and', 'start', 'brawling', 'in', 'street']	['this', 'is', 'the', 'moment', 'an', 'armed', 'brawl', 'breaks', 'out', 'in', 'leicester', 'city', 'centre', 'with', 'thugs', 'wielding', 'with', 'bats', 'and', 'work', 'tools', 'appearing', 'to', 'do', 'battle', 'the', 'disturbing', 'scene', 'begins', 'as', 'two', 'cars', '–', 'a', 'black', 'vehicle', 'and', 'a', 'large', 'white', 'van', '–', 'stop', 'in', 'the', 'middle', 'of', 'the', 'street', 'near', 'the', 'university', 'of', 'leicester', 'on', '…']	https://www.thesun.co.uk/news/2953913/shocking-moment-baseball-bat-wielding-thugs-jump-out-of-car-and-start-brawling-in-street/	SunUK
11	1488029843	['pill', 'sized', 'device', 'could', 'revolutionise', 'medicine', 'by', 'sending', 'health', 'data', 'to', 'your', 'phone', 'from', 'inside', 'your', 'body']	['a', 'sensor', 'the', 'size', 'of', 'a', 'pill', 'that', 'collects', 'health', 'data', 'from', 'inside', 'your', 'body', 'could', 'revolutionise', 'medicine', 'the', 'silver', 'bullet', 'sees', 'patients', 'swallow', 'the', 'small', 'sensor', 'before', 'it', 'starts', 'sending', 'information', '–', 'such', 'as', 'temperature', 'and', 'heart', 'rate', '–', 'to', 'the', 'persons', 'mobile', 'phone', 'the', 'tiny', 'piece', 'of', 'technology', 'is', 'powered', 'by', 'acid', 'found', '…']	https://www.thesun.co.uk/news/2953832/pill-sized-device-could-revolutionise-medicine-by-sending-health-data-to-your-phone-from-inside-your-body/	SunUK
12	1488029656	['young', 'nurse', 'number', 'plans', 'to', 'sue', 'flip', 'out', 'trampoline', 'park', 'after', 'fracturing', 'her', 'back', 'when', 'she', 'jumped', 'into', 'foam', 'pit']	['a', 'young', 'nurse', 'number', 'has', 'said', 'she', 'plans', 'to', 'sue', 'a', 'trampoline', 'park', 'after', 'she', 'fractured', 'her', 'back', 'when', 'she', 'jumped', 'into', 'foam', 'pit', 'liza', 'jones', 'number', 'said', 'she', 'felt', 'a', 'searing', 'pain', 'when', 'she', 'smashed', 'into', 'the', 'foam', 'landing', 'below', 'a', 'four', 'metre', 'high', '“tower', 'jump”', 'attraction', 'the', 'cardiac', 'nurse', 'was', 'rushed', 'to', 'hospital', 'where', 'she', 'discovered', '…']	https://www.thesun.co.uk/news/2953791/young-nurse-26-plans-to-sue-flip-out-trampoline-park-after-fracturing-her-back-when-she-jumped-into-foam-pit/	SunUK
13	1488028133	['scumbag', 'bus', 'driver', 'who', 'mowed', 'down', 'and', 'killed', 'great', 'granddad', 'number', 'in', 'broad', 'daylight', 'after', 'lying', 'to', 'employers', 'about', 'his', 'poor', 'health', 'and', 'eyesight', 'is', 'jailed']	['a', '“scumbag”', 'bus', 'driver', 'who', 'mowed', 'down', 'and', 'killed', 'an', 'number', 'year', 'old', 'great', 'granddad', 'in', 'broad', 'daylight', 'after', 'lying', 'to', 'employers', 'about', 'his', 'poor', 'health', 'and', 'eyesight', 'has', 'been', 'jailed', 'stephen', 'thompson', 'hit', 'derek', 'coleman', 'as', 'the', 'pensioner', 'popped', 'to', 'the', 'chemist', 'to', 'pick', 'up', 'his', 'wifes', 'prescription', 'after', 'failing', 'to', 'check', 'his', 'blindspot', 'while', 'driving', 'through', 'tilbury', '…']	https://www.thesun.co.uk/news/2953499/scumbag-bus-driver-who-mowed-down-and-killed-great-granddad-82-in-broad-daylight-after-lying-to-employers-about-his-poor-health-and-eyesight-is-jailed/	SunUK
14	1488026671	['man', 'saves', 'his', 'favourite', 'haribo', 'sweet', 'in', 'bag', 'until', 'last…', 'but', 'then', 'makes', 'horrific', 'discovery']	['a', 'man', 'claims', 'to', 'have', 'found', 'a', 'shard', 'of', 'plastic', 'as', 'he', 'tucked', 'into', 'a', 'bag', 'of', 'haribo', 'sour', 'rainbow', 'spaghetti', 'dominic', 'uttley', 'from', 'manchester', 'said', 'he', 'had', 'saved', 'the', 'yellow', 'sweet', 'until', 'last', 'as', 'they', 'are', 'his', 'favourite', 'when', 'he', 'noticed', 'something', 'black', 'inside', 'it', 'he', 'got', 'his', 'girlfriend', 'to', 'record', 'him', 'pulling', 'apart', '…']	https://www.thesun.co.uk/news/2949770/man-saves-his-favourite-haribo-sweet-in-bag-until-last-but-then-makes-horrific-discovery/	SunUK
15	1488022140	['run', 'a', 'diesel', 'car', 'then', 'the', 'transport', 'minister', 'might', 'be', 'about', 'to', 'cost', 'you', 'a', 'packet']	['a', 'government', 'minister', 'has', 'warned', 'the', 'public', 'not', 'to', 'buy', 'diesel', 'cars', 'in', 'a', 'move', 'that', 'has', 'infuriated', 'number', 'million', 'owners', 'in', 'the', 'uk', 'and', 'put', 'the', 'economy', 'in', 'jeopardy']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/uxMhxSBuuko/Diesel-cars-Chris-Grayling-Department-of-Transport-air-warning	DailyExpressUK
16	1488018540	['phone', 'scam', 'warning', 'if', 'you', 'hear', 'these', 'words', 'hang', 'up', 'immediately']	['people', 'are', 'being', 'warned', 'to', 'hang', 'up', 'their', 'phones', 'if', 'someone', 'asks', 'can', 'you', 'hear', 'me', 'in', 'a', 'major', 'new', 'phone', 'scam']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/nfu3EZPEqNA/phone-scam-warning-hang-up-can-you-hear-me	DailyExpressUK
17	1488018240	['brexit', 'bombshell', 'why', 'is', 'this', 'parliamentary', 'report', 'talking', 'about', 're', 'joining', 'the', 'eu']	['downing', 'street', 'has', 'slammed', 'the', 'contents', 'of', 'a', 'commons', 'report', 'which', 'advised', 'members', 'of', 'parliament', 'that', 'the', 'uk', 'could', 're', 'join', 'the', 'eu']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/AjOIZmEMA_g/Brexit-Britain-Commons-Report-EU-Exit-Article-50-Article-49-Lisbon-Treaty	DailyExpressUK
18	1488021900	['your', 'leader', 'is', 'deluded', 'emily', 'thornberry', 'slammed', 'by', 'newsnight', 'host', 'in', 'fiery', 'clash']	['labour', 'mp', 'emily', 'thornberry', 'was', 'ripped', 'apart', 'by', 'newsnight', 'host', 'kirsty', 'wark', 'who', 'branded', 'the', 'partys', 'leader', 'as', 'deluded', 'for', 'not', 'seeing', 'that', 'he', 'was', 'a', 'problem']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/7iuhlqk1hZ0/Emily-Thornberry-slammed-Newsnight-host-Jeremy-Corbyn-Copeland-by-election	DailyExpressUK
19	1487991600	['eu', 'nations', 'will', 'have', 'backdoor', 'access', 'to', 'uks', 'fishing', 'waters', 'after', 'brexit', 'unless', 'may', 'acts']	['european', 'nations', 'will', 'have', 'access', 'to', 'britains', 'fishing', 'waters', 'even', 'after', 'theresa', 'may', 'pulls', 'the', 'uk', 'out', 'of', 'the', 'eu', 'a', 'pressure', 'group', 'has', 'warned']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/DiBsa6Ob-D4/eu-nations-backdoor-access-britain-fishing-water-brexit-unless-theresa-may-leave	DailyExpressUK
20	1488011940	['fury', 'as', 'terrorist', 'given', 'british', 'passport', 'and', 'granted', 'uk', 'citizenship']	['a', 'judge', 'expressed', 'her', 'surprise', 'at', 'the', 'home', 'office', 'giving', 'a', 'terrorist', 'a', 'uk', 'passport', 'just', 'days', 'before', 'he', 'tried', 'to', 'travel', 'to', 'the', 'middle', 'east', 'it', 'has', 'emerged']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/-3tNUxqFQuA/terrorist-given-british-passport-uk-citizenship-home-office-fury	DailyExpressUK
21	1487999520	['european', 'human', 'rights', 'convention', 'in', 'power', 'post', 'brexit', 'as', 'british', 'equivalent', 'shelved']	['theresa', 'may', 'has', 'scrapped', 'plans', 'for', 'a', 'british', 'bill', 'of', 'rights', '–', 'because', 'the', 'country', 'can', 'only', 'handle', 'one', 'massive', 'constitutional', 'change', 'at', 'a', 'time']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/6laWgPeiOPA/EU-Human-Rights-Act-Brexit-Artic-Britain-Theresa-May-Liz-Truss-politics-Brexit-Article-50	DailyExpressUK
22	1488006060	['shami', 'chakrabarti', 'squirms', 'after', 'claiming', 'jeremy', 'corbyn', 'should', 'call', 'for', 'a', 'general', 'election']	['shami', 'chakrabarti', 'has', 'been', 'shot', 'down', 'for', 'insisting', 'labour', 'leader', 'jeremy', 'corbyn', 'should', 'urge', 'a', 'general', 'election', 'following', 'the', 'stoke', 'and', 'copeland', 'by', 'election', 'results']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/JTmU3L-wqYY/Shami-Chakrabarti-Jeremy-Corbyn-Labour-Stoke-Copeland-by-election-Brexit	DailyExpressUK
23	1488008460	['peru', 'two', 'drugs', 'mule', 'michaella', 'mccollum', 'hits', 'beach', 'in', 'skimpy', 'gym', 'wear', 'during', 'spain', 'return']	['convicted', 'drug', 'smuggler', 'michaella', 'mccollum', 'has', 'once', 'again', 'been', 'photographed', 'soaking', 'up', 'the', 'sun', 'in', 'marbella', 'as', 'she', 'makes', 'the', 'most', 'of', 'life', 'after', 'prison']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/c_VoW4U_Vn8/Michaella-McCollum-pictures-beach-skimpy-gym-wear-bikini-Spain-Peru-Two	DailyExpressUK
24	1487998860	['is', 'this', 'why', 'you', 'lost', 'pip', 'disability', 'activists', 'claim', 'dwp', 'assessments', 'ignore', 'mobility', 'rule']	['disabled', 'britons', 'being', 'put', 'through', 'frightening', 'tests', 'and', 'tribunals', 'just', 'to', 'access', 'vital', 'benefits', 'may', 'have', 'been', 'unfairly', 'refused', 'funds', 'after', 'assessors', 'have', 'been', 'accused', '“watching', 'claimants', 'out', 'the', 'window”', 'in', '“totally', 'unfair”', 'assessments', 'designed', 'by', 'the', 'government']	http://feedproxy.google.com/~r/daily-express-uk-news/~3/kXGQXSJnAqM/PIP-Atos-disability-activists-assessors-fail-test-claim	DailyExpressUK
25	1488038773	['three', 'men', 'face', 'slavery', 'charge', 'after', 'police', 'raid', 'enormous', 'number', 'million', 'cannabis', 'farm', 'in', 'underground', 'nuclear', 'bunker']	['plamen', 'nguyen', 'ross', 'winter', 'and', 'martin', 'fillery', 'will', 'appear', 'at', 'court', 'on', 'saturday', 'accused', 'of', 'slavery', 'after', 'a', 'huge', 'cannabis', 'farm', 'was', 'raided', 'by', 'police', 'this', 'week']	http://www.mirror.co.uk/news/uk-news/three-men-face-slavery-charge-9914467	MirrorUK
26	1488035384	['yours', 'for', 'number', 'two', 'bedroom', 'terraced', 'house', 'unoccupied', 'for', 'a', 'decade', 'now', 'on', 'the', 'market', 'for', 'a', 'bargain']	['the', 'property', 'in', 'sacriston', 'durham', 'is', 'on', 'the', 'same', 'street', 'as', 'properties', 'which', 'have', 'sold', 'for', 'number', 'but', 'needs', 'some', 'serious', 'fixing', 'up', 'before', 'someone', 'can', 'live', 'there']	http://www.mirror.co.uk/news/uk-news/two-bedroom-terraced-house-left-9914904	MirrorUK
27	1488035176	['worlds', 'biggest', 'plane', 'comes', 'to', 'britain', 'as', 'owner', 'of', 'former', 'soviet', 'space', 'shuttle', 'carrier', 'opens', 'uk', 'base']	['the', 'antonov', 'an', 'number', 'mriya', 'was', 'originally', 'deisnged', 'to', 'carry', 'a', 'space', 'shuttle', 'for', 'the', 'soviet', 'union']	http://www.mirror.co.uk/news/uk-news/worlds-biggest-plane-comes-britain-9915334	MirrorUK
28	1488034874	['boy', 'number', 'accused', 'of', 'having', 'isis', 'terrorist', 'materials', 'and', 'bomb', 'making', 'video', 'as', 'four', 'teens', 'charged', 'with', 'planning', 'syria', 'visit']	['five', 'london', 'teenagers', 'have', 'appeared', 'at', 'westminster', 'magistrates', 'court', 'charged', 'with', 'terror', 'offences']	http://www.mirror.co.uk/news/uk-news/boy-15-accused-having-isis-9915188	MirrorUK
29	1488032866	['wonderful', 'moment', 'toddler', 'battling', 'meningitis', 'smiles', 'for', 'the', 'first', 'time', 'since', 'waking', 'from', 'two', 'week', 'coma', 'in', 'hospital']	['pierce', 'robinson', 'number', 'months', 'had', 'a', 'huge', 'grin', 'for', 'his', 'mum', 'melissa', 'as', 'she', 'sang', 'itsy', 'bitsy', 'spider']	http://www.mirror.co.uk/news/uk-news/wonderful-moment-toddler-battling-meningitis-9915231	MirrorUK
30	1488032360	['reckless', 'white', 'van', 'man', 'almost', 'smashes', 'into', 'huge', 'hgv', 'in', 'motorway', 'road', 'rage', 'row']	['dramatic', 'dashcam', 'footage', 'shows', 'the', 'bold', 'van', 'driver', 'go', 'into', 'a', 'road', 'rage', 'frenzy', 'on', 'a', 'busy', 'uk', 'motorway']	http://www.mirror.co.uk/news/uk-news/reckless-white-van-man-smashes-9914832	MirrorUK
31	1488028484	['lidl', 'employees', 'taunt', 'two', 'gypsy', 'women', 'they', 'trap', 'in', 'recycling', 'containers', 'like', 'wild', 'animals', 'in', 'disgraceful', 'footage']	['police', 'are', 'investigating', 'the', 'shocking', 'video', 'which', 'has', 'sparked', 'outrage']	http://www.mirror.co.uk/news/world-news/lidl-employees-taunt-two-gypsy-9914605	MirrorUK
32	1488028251	['young', 'woman', 'almost', 'died', 'when', 'rare', 'side', 'effect', 'from', 'nhs', 'contraceptive', 'pill', 'was', 'misdiagnosed', 'as', 'a', 'chest', 'infection']	['lucy', 'powell', 'was', 'coughing', 'up', 'blood', 'and', 'struggled', 'to', 'breathe', 'because', 'she', 'had', 'two', 'life', 'threatening', 'blood', 'clots', 'on', 'her', 'lungs']	http://www.mirror.co.uk/news/uk-news/young-woman-died-rare-side-9914698	MirrorUK
33	1488026209	['brit', 'tourist', 'mysteriously', 'found', 'dead', 'in', 'thailand', 'sent', 'chilling', 'last', 'messages', 'about', 'scary', 'guy', 'in', 'face', 'mask']	['andrew', 'apperley', 'number', 'was', 'on', 'holiday', 'when', 'he', 'vanished', 'after', 'telling', 'his', 'family', 'he', 'was', 'attending', 'a', 'full', 'moon', 'party', 'on', 'the', 'island', 'of', 'ko', 'phangan']	http://www.mirror.co.uk/news/uk-news/brit-tourist-mysteriously-found-dead-9914437	MirrorUK
34	1488026097	['judge', 'blasts', 'lawyers', 'for', 'failing', 'to', 'declare', 'girl', 'number', 'died', 'from', 'dodgy', 'ecstasy', 'pills', 'before', 'he', 'sentenced', 'teen', 'dealer']	['donald', 'ferguson', 'questioned', 'why', 'dione', 'melvilles', 'death', 'was', 'not', 'declared', 'in', 'court', 'after', 'he', 'discovered', 'the', 'teen', 'died', 'by', 'querying', 'social', 'work', 'report']	http://www.mirror.co.uk/news/uk-news/judge-blasts-lawyers-failing-declare-9914139	MirrorUK
35	1488023725	['meet', 'the', 'hero', 'silver', 'haired', 'sniper', 'who', 'has', 'killed', 'number', 'isis', 'fighters', 'in', 'desperate', 'bid', 'to', 'rid', 'iraq', 'of', 'jihadis']	['abu', 'tahseen', 'number', 'has', 'slaughtered', 'more', 'than', 'number', 'isis', 'thugs', 'since', 'number']	http://www.mirror.co.uk/news/uk-news/meet-hero-silver-haired-sniper-9914523	MirrorUK
36	1488022652	['porn', 'dvds', 'empty', 'wine', 'bottles', 'and', 'mountains', 'of', 'rubbish', 'disgusted', 'landlord', 'reveals', 'inside', 'house', 'of', 'horrors', 'ruined', 'by', 'tenants']	['no', 'corner', 'was', 'left', 'undamaged', 'by', 'the', 'slobbish', 'tenants', 'who', 'appear', 'to', 'have', 'upped', 'and', 'left', 'in', 'a', 'rush']	http://www.mirror.co.uk/news/uk-news/porn-dvds-empty-wine-bottles-9914478	MirrorUK
37	1488022166	['girl', 'number', 'died', 'in', 'playground', 'collapse', 'after', 'gross', 'failure', 'of', 'paramedic', 'to', 'give', 'basic', 'medical', 'attention']	['lilly', 'may', 'page', 'bowden', 'collapsed', 'in', 'a', 'playground', 'as', 'she', 'ran', 'towards', 'her', 'mother', 'and', 'grandmother', 'who', 'had', 'arrived', 'to', 'collect', 'her', 'from', 'school']	http://www.mirror.co.uk/news/uk-news/girl-5-died-playground-collapse-9914346	MirrorUK
38	1488021573	['leicester', 'city', 'owner', 'talked', 'about', 'sacking', 'claudio', 'ranieri', 'in', 'shop', 'before', 'blowing', 'number', 'on', 'wine']	['ranieri', 'number', 'was', 'sacked', 'on', 'thursday', 'just', 'nine', 'months', 'after', 'guiding', 'the', 'foxes', 'to', 'the', 'premier', 'league', 'title', 'beating', 'odds', 'of', 'number', 'number']	http://www.mirror.co.uk/news/uk-news/leicester-city-owner-talked-sacking-9913513	MirrorUK
39	1488020217	['police', 'to', 'quiz', 'girlfriend', 'over', 'british', 'ufo', 'conspiracy', 'theorists', 'mystery', 'death', 'after', 'he', 'vomited', 'two', 'litres', 'of', 'black', 'fluid']	['government', 'cover', 'up', 'investigator', 'max', 'spiers', 'was', 'killed', 'prosecutors', 'believe', 'and', 'will', 'interview', 'his', 'partner']	http://www.mirror.co.uk/news/uk-news/police-quiz-girlfriend-over-british-9914349	MirrorUK
